BAD96199	d__Eukaryota; p__Chordata; c__Mammalia; o__Primates; f__Hominidae; g__Homo; s__Homo sapiens
BAN18292	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Caryophyllales; f__Caryophyllaceae; g__Schiedea; s__Schiedea spergulina
XP_023546337	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Cucurbitales; f__Cucurbitaceae; g__Cucurbita; s__Cucurbita pepo
XP_022467118	d__Eukaryota; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetaceae; g__Kazachstania; s__Kazachstania naganishii
POF05452	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Fagales; f__Fagaceae; g__Quercus; s__Quercus suber
ERL92836	d__Eukaryota; p__Arthropoda; c__Insecta; o__Coleoptera; f__Curculionidae; g__Dendroctonus; s__Dendroctonus ponderosae
PLW79580	d__Archaea; p__Candidatus Woesearchaeota
ONL98822	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Poales; f__Poaceae; g__Zea; s__Zea mays
KYK33369	d__Archaea; p__Euryarchaeota; c__Theionarchaea
CDR46586	d__Eukaryota; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Phaffomycetaceae; g__Cyberlindnera; s__Cyberlindnera fabianii
XP_019756034	d__Eukaryota; p__Arthropoda; c__Insecta; o__Coleoptera; f__Curculionidae; g__Dendroctonus; s__Dendroctonus ponderosae
XP_018441897	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Brassicales; f__Brassicaceae; g__Raphanus; s__Raphanus sativus
WP_048126196	d__Archaea; p__Euryarchaeota; c__Methanomicrobia; o__Methanosarcinales; f__Methanosarcinaceae; g__Methanosarcina
NP_001084941	d__Eukaryota; p__Chordata; c__Amphibia; o__Anura; f__Pipidae; g__Xenopus; s__Xenopus laevis
ONM34671	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Poales; f__Poaceae; g__Zea; s__Zea mays
XP_017875652	d__Eukaryota; p__Arthropoda; c__Insecta; o__Hymenoptera; f__Apidae; g__Ceratina; s__Ceratina calcarata
PBO81160	d__Archaea; p__Euryarchaeota
WP_008526505	d__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Haloarculaceae; g__Halorhabdus; s__Halorhabdus tiamatea
PDH24121	d__Archaea; p__Euryarchaeota; c__Candidatus Poseidoniia; o__Candidatus Poseidoniales
XP_003684132	d__Eukaryota; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetaceae; g__Tetrapisispora; s__Tetrapisispora phaffii
XP_005701485	d__Eukaryota; p__Chordata; c__Mammalia; o__Artiodactyla; f__Bovidae; g__Capra; s__Capra hircus
PJE81548	d__Archaea
XP_003887766	d__Eukaryota; p__Microsporidia
XP_007320844	d__Eukaryota; p__Basidiomycota; c__Agaricomycetes; o__Boletales; f__Serpulaceae; g__Serpula; s__Serpula lacrymans
WP_011977046	d__Archaea; p__Euryarchaeota; c__Methanococci; o__Methanococcales; f__Methanococcaceae; g__Methanococcus; s__Methanococcus maripaludis
BAJ93074	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Poales; f__Poaceae; g__Hordeum; s__Hordeum vulgare
XP_010921843	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Arecales; f__Arecaceae; g__Elaeis; s__Elaeis guineensis
PIN98702	d__Archaea; p__Candidatus Diapherotrites
OAA61597	d__Eukaryota; p__Ascomycota; c__Sordariomycetes; o__Ophiostomatales; f__Ophiostomataceae; g__Sporothrix; s__Sporothrix insectorum
ODS42739	d__Archaea; p__Candidatus Altiarchaeota
AJA38021	d__Eukaryota; p__Chordata; c__Mammalia; o__Primates; f__Hominidae; g__Pongo; s__Pongo abelii
OTG10179	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Asterales; f__Asteraceae; g__Helianthus; s__Helianthus annuus
KVI11396	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Asterales; f__Asteraceae; g__Cynara; s__Cynara cardunculus
PTY25500	d__Eukaryota; p__Arthropoda; c__Insecta; o__Hemiptera; f__Lygaeidae; g__Oncopeltus; s__Oncopeltus fasciatus
EMS68941	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Poales; f__Poaceae; g__Triticum; s__Triticum urartu
XP_005909898	d__Eukaryota; p__Chordata; c__Mammalia; o__Artiodactyla; f__Bovidae; g__Bos; s__Bos mutus
ODV94768	d__Eukaryota; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetaceae; g__Pachysolen; s__Pachysolen tannophilus
WP_012106083	d__Archaea; p__Euryarchaeota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanoregulaceae; g__Methanoregula; s__Methanoregula boonei
XP_022875376	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Lamiales; f__Oleaceae; g__Olea; s__Olea europaea
KDN40899	d__Eukaryota; p__Basidiomycota; c__Agaricomycetes; o__Cantharellales; f__Ceratobasidiaceae; g__Rhizoctonia; s__Rhizoctonia solani
PAA52138	d__Eukaryota; p__Platyhelminthes; c__Rhabditophora; o__Macrostomida; f__Macrostomidae; g__Macrostomum; s__Macrostomum lignano
XP_018471689	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Brassicales; f__Brassicaceae; g__Raphanus; s__Raphanus sativus
ABA55738	d__Eukaryota; p__Mollusca; c__Bivalvia; o__Mytiloida; f__Mytilidae; g__Mytilus; s__Mytilus edulis
XP_023826142	d__Eukaryota; p__Chordata; c__Actinopteri; o__Salmoniformes; f__Salmonidae; g__Salvelinus; s__Salvelinus alpinus
GAV73601	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Oxalidales; f__Cephalotaceae; g__Cephalotus; s__Cephalotus follicularis
PHT66379	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Solanales; f__Solanaceae; g__Capsicum; s__Capsicum annuum
XP_008904283	d__Eukaryota
WP_015408637	d__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Haloarculaceae; g__Natronomonas; s__Natronomonas moolapensis
EPT02978	d__Eukaryota; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Fomitopsidaceae; g__Fomitopsis; s__Fomitopsis pinicola
KIK61653	d__Eukaryota; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Omphalotaceae; g__Gymnopus; s__Gymnopus luxurians
KII61558	d__Eukaryota; p__Cnidaria; c__Myxozoa; o__Bivalvulida; f__Myxobolidae; g__Thelohanellus; s__Thelohanellus kitauei
XP_011962636	d__Eukaryota; p__Chordata; c__Mammalia; o__Artiodactyla; f__Bovidae; g__Ovis; s__Ovis aries
