1	1
1086	1086
1086	2791
1086	2490
1086	1919
1086	929
1086	2325
1086	2331
1143	1143
1143	1656
1143	4104
1143	4281
1143	1657
1143	2304
1143	2820
1143	3140
1143	4282
1143	4429
1143	1658
1143	3141
1143	3142
1143	4284
1143	4372
1143	3143
1143	4286
1143	1209
1143	33
1143	2029
1143	5022
1143	1274
1143	2135
1143	3904
1143	1275
1143	1156
1143	2800
1143	3067
1143	4295
1143	4324
1143	3068
1143	3308
1143	4296
1143	4971
1143	958
1143	4505
1143	3253
1143	3195
1143	3196
1143	4769
1143	3197
1143	4390
1143	873
1143	4273
1143	4598
1143	2695
1143	4392
1143	4540
1143	1199
1143	5097
1143	1651
1143	2932
1143	3741
1143	1348
1143	1652
1143	2933
1143	4396
1143	1653
1143	2934
1143	1654
1143	4690
1143	1655
1143	3872
1143	1387
1174	1174
1174	1238
1174	4283
1174	1412
1174	1599
1174	1413
1174	2216
1174	5135
1174	3444
1174	1692
1174	2134
1174	1484
1174	3596
1174	1576
1174	953
1174	4589
1174	1640
1174	3008
1174	2441
1174	1642
1174	4298
1174	1831
1174	2085
1174	2690
1174	4594
1174	1163
1174	1832
1174	2691
1174	4975
1174	5002
1174	1718
1174	1833
1174	2533
1174	1834
1174	4360
1174	4713
1174	1198
1174	3433
1174	5067
1174	3048
1174	4335
1174	3049
1174	998
1174	1200
1174	1500
1174	3050
1174	4574
1174	2423
1174	1906
1174	2162
1174	1383
1174	1821
1174	4556
1174	4384
1174	4071
1174	1408
1174	3189
1174	3609
1174	1947
1202	1202
1202	4636
1202	1907
1202	1357
1202	4523
1202	1358
1202	1210
1202	1574
1202	4142
1202	1575
1202	4410
1202	4679
1202	1194
1202	4654
1202	1050
1202	1288
1202	3017
1202	3829
1202	2120
1202	1406
1202	4894
1202	879
1202	4280
1202	4291
1202	4974
1202	4595
1202	1429
1202	1201
1202	5046
1202	5048
1202	4289
1202	3276
1202	4297
1202	2843
1264	1264
1264	5138
1264	1513
1264	4908
1264	2915
1264	699
1293	1293
1293	3026
1321	1321
1321	3616
1321	4193
1321	1323
1321	1326
1321	1607
1321	4183
1321	1320
138	138
1409	1409
1409	1410
1409	2912
1409	3454
1409	2202
1409	4075
1409	2965
1531	1531
1531	3874
1531	2982
1531	1498
1531	1819
1531	2208
1560	1560
1560	1350
1560	1351
1560	2213
1560	3237
1560	4370
1560	2214
1560	4491
1560	2941
1560	5019
1560	4287
1560	1539
1560	1763
1560	1910
1560	2826
1560	4288
1560	892
1560	979
1560	1573
1560	3875
1560	4170
1560	1541
1560	4290
1560	3182
1560	4558
1560	1333
1560	2286
1560	4939
1560	1334
1560	1421
1560	2656
1560	1216
1560	1422
1560	2288
1560	3095
1560	4940
1560	2289
1560	3096
1560	4147
1560	4531
1560	1547
1560	3097
1560	4532
1560	2689
1560	4533
1560	869
1560	1281
1560	3099
1560	3458
1560	3733
1560	1282
1560	1492
1560	3734
1560	4150
1560	1193
1560	1616
1560	2985
1560	3735
1560	4536
1560	1551
1560	1617
1560	3100
1560	1313
1560	3342
1560	4948
1560	1314
1560	3228
1560	4361
1560	3229
1560	4126
1560	1227
1560	1316
1560	760
1560	3134
1560	3164
1560	3230
1560	3434
1560	761
1560	3106
1560	4981
1560	1529
1560	1782
1560	3136
1560	4514
1560	153
1560	4515
1560	2182
1560	2787
1560	3234
1560	4955
1560	3023
1560	838
1560	1729
1560	2992
1560	4375
1560	3162
1560	4292
1560	5047
1595	1595
1595	4539
1595	1555
1595	2285
1595	1892
1595	1554
1727	1727
1727	4190
1727	4691
1727	1144
1727	2098
1727	2611
1727	3110
1727	853
1727	2054
1727	2900
1727	3111
1727	4224
1727	4341
1727	883
1727	1353
1727	1563
1727	2186
1727	2545
1727	2821
1727	4342
1727	4665
1727	1875
1727	2187
1727	4343
1727	4781
1727	4871
1727	1148
1727	2159
1727	4137
1727	4344
1727	4814
1727	4872
1727	5077
1727	946
1727	1149
1727	1444
1727	1877
1727	4345
1727	4581
1727	947
1727	1004
1727	2401
1727	4346
1727	2103
1727	2190
1727	2402
1727	4347
1727	801
1727	1064
1727	1272
1727	2191
1727	2403
1727	4612
1727	1418
1727	1448
1727	2105
1727	3725
1727	4349
1727	4613
1727	1449
1727	1823
1727	2106
1727	2829
1727	3302
1727	4700
1727	862
1727	1361
1727	1824
1727	4528
1727	4587
1727	4907
1727	981
1727	1698
1727	1825
1727	1944
1727	2004
1727	2830
1727	4203
1727	4529
1727	4559
1727	1069
1727	1826
1727	925
1727	1188
1727	4353
1727	1070
1727	1189
1727	4354
1727	985
1727	1366
1727	3155
1727	4355
1727	4385
1727	1490
1727	2009
1727	2170
1727	3156
1727	3192
1727	3821
1727	4326
1727	2983
1727	3604
1727	3853
1727	4477
1727	1103
1727	1520
1727	3158
1727	4680
1727	4797
1727	1803
1727	1890
1727	3254
1727	4180
1727	4652
1727	871
1727	902
1727	1341
1727	4799
1727	5092
1727	2987
1727	3130
1727	3857
1727	4568
1727	4740
1727	5093
1727	962
1727	1107
1727	4741
1727	816
1727	934
1727	2015
1727	5095
1727	1721
1727	1808
1727	4393
1727	4833
1727	5096
1727	1289
1727	1317
1727	1809
1727	3683
1727	4186
1727	1405
1727	3231
1727	762
1727	3685
1727	968
1727	1141
1727	3864
1727	4338
1727	4487
1727	4895
1727	3438
1727	4160
1727	822
1727	940
1727	1030
1727	2219
1727	1008
1871	1871
1871	5131
1871	3868
1871	4930
1871	1908
1871	1909
1871	4962
1871	4524
1871	4934
1871	1388
1871	2282
1871	4786
1871	4935
1871	2003
1871	3150
1871	4294
1871	3009
1871	3760
1871	1312
1871	4124
1871	1837
1871	1838
1871	2848
1871	4745
1871	3713
1871	1171
1871	1233
1871	2332
1871	3051
1871	1954
1900	1900
1900	1974
1900	1452
2052	2052
2052	2303
2052	4310
2052	4494
2052	4229
2052	980
2052	3672
2052	3759
2052	4383
2052	52
2052	2568
2052	1830
2052	4973
2052	4977
2052	994
2052	4364
2052	1261
2052	4188
2052	4279
2052	1872
2052	621
2052	4860
2052	4214
2052	3769
2052	3686
2052	1726
2154	2154
2154	1236
2154	1786
2154	3775
2154	4634
2154	1440
2154	3836
2154	595
2154	1441
2154	3837
2154	4164
2154	4254
2154	4988
2154	2025
2154	3838
2154	1999
2154	2547
2154	4050
2154	2246
2154	3721
2154	2858
2154	4316
2154	2859
2154	2619
2154	1851
2154	4055
2154	5081
2154	1881
