1	1
1	329
1	1616
1	1177
1	1139
1029	1029
1058	1058
1058	2132
1090	1090
1122	1122
1122	1123
1122	1124
1122	1125
1122	1126
1122	1128
1122	1129
1122	1130
1122	522
1122	1120
1122	1121
116	116
1201	1201
1250	1250
1250	1836
1250	575
1250	423
1250	1913
1250	1304
1250	1000
1250	338
1250	2443
1250	1747
1250	1307
1250	1557
1250	175
1250	354
1250	2671
1250	1093
1250	1798
1250	2055
1250	1299
1250	946
1250	2427
1250	2489
1250	1377
1288	1288
1288	1279
1316	1316
135	135
1379	1379
1379	1103
1379	43
142	142
142	924
1478	1478
1508	1508
1537	1537
1537	1647
1537	1707
1537	484
1537	1648
1537	703
1537	1549
1537	1550
1537	346
1537	91
1537	434
1537	1408
1537	1717
1537	349
1537	619
1537	1335
1537	2694
1537	411
1537	1723
1537	413
1537	925
1537	473
1537	2407
1537	1018
1566	1566
164	164
167	167
167	707
170	170
170	508
170	899
170	2631
1729	1729
1729	1730
1729	1489
1729	1490
1729	2016
1729	1858
1729	1728
176	176
176	2614
176	2575
176	2488
176	1344
176	761
176	2576
179	179
179	2646
179	2632
179	979
179	980
179	708
179	1367
187	187
187	2181
187	2633
1901	1901
1938	1938
1938	2405
1938	479
1938	2436
1938	553
1938	1173
1938	954
1938	1289
1938	1761
1938	364
1938	1369
1938	1370
1938	1939
1938	702
1938	1999
1938	1337
1938	482
1938	2573
1938	217
1998	1998
1998	2596
1998	2491
2029	2029
2059	2059
2059	45
2090	2090
2090	1905
2090	2662
2090	2020
2128	2128
2171	2171
2203	2203
2234	2234
2269	2269
2304	2304
2340	2340
2340	520
2340	2475
2340	830
2340	972
2340	1104
2340	2630
2340	835
2340	2666
2340	2667
2340	2668
2340	2579
2370	2370
2404	2404
2404	1806
2404	2032
2492	2492
2492	2074
2492	2075
2492	2076
2492	2077
2492	2078
2492	2080
2492	2073
2492	1808
2492	2079
2492	102
2492	445
2520	2520
2520	2496
2520	2525
2520	2497
2520	1542
2520	2527
2520	334
2520	424
2520	336
2520	2042
2520	2318
2520	2105
2520	2106
2520	2107
2520	2108
2520	2047
2520	2109
2520	2422
2520	2110
2520	2510
2520	408
2520	2111
2520	2112
2520	2513
2520	686
2520	2515
2520	2638
2520	415
2520	2402
2520	2519
2520	2641
2551	2551
2551	2552
2551	2553
2551	2539
2551	2540
2551	2541
2551	2542
2551	2543
2551	2544
2551	2545
2551	2546
2551	2547
2551	2548
2551	2549
2551	2550
2582	2582
2582	2615
2582	1737
2582	939
2582	1547
2582	1491
2582	1494
2582	1496
2610	2610
2610	1065
2673	2673
271	271
30	30
360	360
360	1008
360	2594
360	2658
360	530
360	1333
360	1334
360	439
360	1704
360	727
360	623
360	2697
360	414
360	475
39	39
39	793
418	418
418	633
418	699
418	902
418	2590
418	337
418	1007
418	2595
418	2537
418	1332
418	2571
418	564
418	1783
418	22
418	1249
418	393
418	675
418	1331
418	1469
418	2440
418	552
418	1025
418	2158
447	447
477	477
507	507
544	544
544	545
544	546
544	547
544	548
544	549
544	550
544	256
544	2566
544	536
544	537
544	538
544	539
544	540
544	541
544	542
544	543
573	573
573	850
573	933
573	366
573	397
573	429
573	491
573	1775
573	590
573	89
573	1246
573	443
573	1287
573	1760
573	426
573	763
573	2220
573	2659
573	2635
573	199
573	2486
573	2612
573	932
573	428
573	644
573	1626
573	589
573	1309
573	960
573	2586
573	1182
573	1005
573	534
573	352
601	601
630	630
66	66
693	693
721	721
721	2433
721	2441
721	1880
721	2082
755	755
755	1012
784	784
784	1030
784	786
784	967
784	968
784	674
784	906
784	1883
784	343
784	2043
784	2152
784	2420
784	2509
784	2298
784	2334
784	2085
784	212
784	1668
784	2490
784	2432
784	2314
814	814
814	812
814	1091
814	824
848	848
848	2649
848	1796
848	551
848	1804
848	1807
848	911
848	839
848	1086
848	1314
848	21
848	690
848	401
848	131
896	896
93	93
959	959
959	1428
959	1458
988	988
10	10
10	1543
103	103
103	1851
103	2357
103	1380
106	106
106	497
1161	1161
1161	2335
1202	1202
1251	1251
1317	1317
1317	2070
1317	900
1317	1766
1350	1350
138	138
138	2005
1420	1420
145	145
145	2406
145	615
145	433
145	2053
145	1755
145	1756
145	579
145	2214
145	1300
145	926
145	1669
1479	1479
1479	133
1509	1509
1538	1538
1538	722
1538	19
1568	1568
161	161
161	365
1640	1640
1640	2568
1640	949
1671	1671
1671	2167
1700	1700
173	173
173	1283
1790	1790
1790	661
1790	970
1840	1840
1874	1874
1945	1945
1945	2365
2000	2000
2033	2033
2063	2063
2063	762
2063	1338
2096	2096
214	214
214	554
214	555
2176	2176
2176	2593
2176	1777
2176	570
221	221
221	2504
2240	2240
2240	2257
2274	2274
231	231
2345	2345
2409	2409
2438	2438
2438	2150
2438	2423
2438	2081
2438	2058
2587	2587
2648	2648
276	276
304	304
304	2495
394	394
394	2068
451	451
519	519
519	521
519	681
519	1373
578	578
578	705
606	606
635	635
664	664
664	1746
698	698
698	469
726	726
726	494
726	441
726	598
726	1148
726	2411
726	609
726	328
726	997
726	682
726	565
726	474
76	76
76	2655
822	822
852	852
852	463
934	934
1096	1096
1256	1256
1293	1293
1355	1355
1425	1425
1425	1294
1425	1765
1425	125
1425	524
1425	528
1425	975
1425	2089
1454	1454
1513	1513
1573	1573
1573	2380
1614	1614
1676	1676
1676	296
1705	1705
1705	729
1705	557
1705	1715
1705	1656
1705	1716
1705	1718
1705	1719
1705	1720
1705	1721
1705	1712
1734	1734
1734	1735
1734	1736
1734	2619
1734	1546
1734	2652
1734	2620
1734	940
1734	1919
1734	907
1734	1495
1734	1497
1734	1499
1734	1859
1734	2056
1734	1530
1734	1726
1841	1841
1875	1875
1907	1907
1946	1946
2001	2001
2034	2034
2034	86
2034	957
2065	2065
2097	2097
2140	2140
2177	2177
2177	2044
2177	2168
2177	1867
2210	2210
2210	1524
2241	2241
2276	2276
2310	2310
2310	1915
2310	526
2310	595
2310	676
2310	677
2310	378
2346	2346
2346	1881
2346	1403
