tr|A0A023WNV5|A0A023WNV5_PSEST	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas stutzeri (Pseudomonas perfectomarina)
tr|A0A045HPW8|A0A045HPW8_MYCTX	r__Root; d__Bacteria; p__Actinobacteria; c__Actinomycetia (high G+C Gram-positive bacteria); o__Corynebacteriales; f__Mycobacteriaceae; g__Mycobacterium; s__Mycobacterium tuberculosis
tr|A0A061QH36|A0A061QH36_9PROT	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria
tr|A0A068VXR1|A0A068VXR1_PROFF	r__Root; d__Bacteria; p__Actinobacteria; c__Actinomycetia (high G+C Gram-positive bacteria); o__Propionibacteriales; f__Propionibacteriaceae; g__Propionibacterium; s__Propionibacterium freudenreichii
tr|A0A069J647|A0A069J647_9NOCA	r__Root; d__Bacteria; p__Actinobacteria; c__Actinomycetia (high G+C Gram-positive bacteria); o__Corynebacteriales; f__Nocardiaceae; g__Rhodococcus; s__Rhodococcus qingshengii
tr|A0A080M2E6|A0A080M2E6_9PROT	r__Root; d__Bacteria; p__Proteobacteria; c__Betaproteobacteria
tr|A0A084Y3Z4|A0A084Y3Z4_9PROT	r__Root; d__Bacteria; p__Proteobacteria; c__Betaproteobacteria
tr|A0A089NW40|A0A089NW40_9HYPH	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Methylobacteriaceae; g__Methylobacterium; s__Methylobacterium oryzae
tr|A0A090ML64|A0A090ML64_AFIFE	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Bradyrhizobiaceae; g__Afipia; s__Afipia felis (Cat scratch disease bacillus)
tr|A0A0A8SRL9|A0A0A8SRL9_9ACTN	r__Root; d__Bacteria; p__Actinobacteria; c__Actinomycetia (high G+C Gram-positive bacteria); o__Propionibacteriales; f__Propionibacteriaceae; g__Propionibacterium; s__Propionibacterium freudenreichii
tr|A0A0B5DCD2|A0A0B5DCD2_9ACTN	r__Root; d__Bacteria; p__Actinobacteria; c__Actinomycetia (high G+C Gram-positive bacteria); o__Streptomycetales; f__Streptomycetaceae; g__Streptomyces; s__Streptomyces nodosus
tr|A0A0B5DKW3|A0A0B5DKW3_9ACTN	r__Root; d__Bacteria; p__Actinobacteria; c__Actinomycetia (high G+C Gram-positive bacteria); o__Streptomycetales; f__Streptomycetaceae; g__Streptomyces; s__Streptomyces nodosus
tr|A0A0B8NBG9|A0A0B8NBG9_9NOCA	r__Root; d__Bacteria; p__Actinobacteria; c__Actinomycetia (high G+C Gram-positive bacteria); o__Corynebacteriales; f__Nocardiaceae; g__Nocardia; s__Nocardia seriolae
tr|A0A0B8NHJ8|A0A0B8NHJ8_9NOCA	r__Root; d__Bacteria; p__Actinobacteria; c__Actinomycetia (high G+C Gram-positive bacteria); o__Corynebacteriales; f__Nocardiaceae; g__Nocardia; s__Nocardia seriolae
tr|A0A0F6TB86|A0A0F6TB86_9CORY	r__Root; d__Bacteria; p__Actinobacteria; c__Actinomycetia (high G+C Gram-positive bacteria); o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium; s__Corynebacterium camporealensis
tr|A0A0H2ZR29|A0A0H2ZR29_MYCA1	r__Root; d__Bacteria; p__Actinobacteria; c__Actinomycetia (high G+C Gram-positive bacteria); o__Corynebacteriales; f__Mycobacteriaceae; g__Mycobacterium; s__Mycobacterium avium
tr|A0A0H3AWB8|A0A0H3AWB8_BRUO2	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Brucellaceae; g__Brucella; s__Brucella ovis
tr|A0A0H3G5Z6|A0A0H3G5Z6_BRUSU	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Brucellaceae; g__Brucella; s__Brucella suis
tr|A0A0H3LBV9|A0A0H3LBV9_MYCTE	r__Root; d__Bacteria; p__Actinobacteria; c__Actinomycetia (high G+C Gram-positive bacteria); o__Corynebacteriales; f__Mycobacteriaceae; g__Mycobacterium; s__Mycobacterium tuberculosis
tr|A0A0H3M486|A0A0H3M486_MYCBP	r__Root; d__Bacteria; p__Actinobacteria; c__Actinomycetia (high G+C Gram-positive bacteria); o__Corynebacteriales; f__Mycobacteriaceae; g__Mycobacterium; s__Mycobacterium tuberculosis
tr|A0A0H3YQT0|A0A0H3YQT0_PSEST	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas stutzeri (Pseudomonas perfectomarina)
tr|A0A0M2XLC8|A0A0M2XLC8_9CORY	r__Root; d__Bacteria; p__Actinobacteria; c__Actinomycetia (high G+C Gram-positive bacteria); o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium; s__Corynebacterium xerosis
tr|A0A0M6XUA5|A0A0M6XUA5_9RHOB	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Roseobacteraceae; g__Jannaschia; s__Jannaschia rubra
tr|A0A0N7M3P2|A0A0N7M3P2_9RHOB	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Roseobacteraceae; g__Phaeobacter; s__Phaeobacter sp. CECT 5382
tr|A0A0N9YEX9|A0A0N9YEX9_MYCFO	r__Root; d__Bacteria; p__Actinobacteria; c__Actinomycetia (high G+C Gram-positive bacteria); o__Corynebacteriales; f__Mycobacteriaceae; g__Mycolicibacterium; s__Mycolicibacterium fortuitum (Mycobacterium fortuitum)
tr|A0A0U1DVX5|A0A0U1DVX5_9MYCO	r__Root; d__Bacteria; p__Actinobacteria; c__Actinomycetia (high G+C Gram-positive bacteria); o__Corynebacteriales; f__Mycobacteriaceae; g__Mycolicibacterium; s__Mycolicibacterium conceptionense
tr|A0A0U4XED6|A0A0U4XED6_CORGT	r__Root; d__Bacteria; p__Actinobacteria; c__Actinomycetia (high G+C Gram-positive bacteria); o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium; s__Corynebacterium glutamicum (Brevibacterium saccharolyticum)
tr|A0A127NRD0|A0A127NRD0_9CORY	r__Root; d__Bacteria; p__Actinobacteria; c__Actinomycetia (high G+C Gram-positive bacteria); o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium; s__Corynebacterium simulans
tr|A0A160PT00|A0A160PT00_9CORY	r__Root; d__Bacteria; p__Actinobacteria; c__Actinomycetia (high G+C Gram-positive bacteria); o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium; s__Corynebacterium suranareeae
tr|A0A166PHU0|A0A166PHU0_9ACTN	r__Root; d__Bacteria; p__Actinobacteria; c__Actinomycetia (high G+C Gram-positive bacteria); o__Corynebacteriales; f__Dietziaceae; g__Dietzia; s__Dietzia maris
tr|A0A1A3ASH4|A0A1A3ASH4_MYCFO	r__Root; d__Bacteria; p__Actinobacteria; c__Actinomycetia (high G+C Gram-positive bacteria); o__Corynebacteriales; f__Mycobacteriaceae; g__Mycolicibacterium; s__Mycolicibacterium fortuitum (Mycobacterium fortuitum)
tr|A0A1A9FM24|A0A1A9FM24_9HYPH	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Brucellaceae; g__Brucella; s__Brucella pseudogrignonensis
tr|A0A1B3LJI2|A0A1B3LJI2_9PROT	r__Root; d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Nitrosomonadales; f__Sterolibacteriaceae; g__Methyloversatilis; s__Methyloversatilis sp. RAC08
tr|A0A1B3LU11|A0A1B3LU11_9BURK	r__Root; d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Hydrogenophaga; s__Hydrogenophaga sp. RAC07
tr|A0A1B3NIS4|A0A1B3NIS4_9HYPH	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Boseaceae; g__Bosea; s__Bosea sp. RAC05
tr|A0A1B3PHY9|A0A1B3PHY9_9BURK	r__Root; d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Acidovorax; s__Acidovorax sp. RAC01
tr|A0A1C6TPB6|A0A1C6TPB6_9ACTN	r__Root; d__Bacteria; p__Actinobacteria; c__Actinomycetia (high G+C Gram-positive bacteria); o__Micromonosporales; f__Micromonosporaceae; g__Micromonospora; s__Micromonospora aurantiaca
tr|A0A1G9FGZ4|A0A1G9FGZ4_9MICO	r__Root; d__Bacteria; p__Actinobacteria; c__Actinomycetia (high G+C Gram-positive bacteria); o__Micrococcales; f__Microbacteriaceae; g__Cryobacterium; s__Cryobacterium psychrotolerans
tr|A0A1H8AAP3|A0A1H8AAP3_9MICO	r__Root; d__Bacteria; p__Actinobacteria; c__Actinomycetia (high G+C Gram-positive bacteria); o__Micrococcales; f__Microbacteriaceae; g__Cryobacterium; s__Cryobacterium luteum
tr|A0A1H8DGL2|A0A1H8DGL2_9MICO	r__Root; d__Bacteria; p__Actinobacteria; c__Actinomycetia (high G+C Gram-positive bacteria); o__Micrococcales; f__Microbacteriaceae; g__Cryobacterium; s__Cryobacterium luteum
tr|A0A1M4LGY1|A0A1M4LGY1_9HYPH	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Brucellaceae; g__Brucella; s__Brucella sp. 10RB9215
tr|A0A1P8TCT2|A0A1P8TCT2_9ACTN	r__Root; d__Bacteria; p__Actinobacteria; c__Actinomycetia (high G+C Gram-positive bacteria); o__Streptomycetales; f__Streptomycetaceae; g__Streptomyces; s__Streptomyces alfalfae
tr|A0A1Q4HFP8|A0A1Q4HFP8_9MYCO	r__Root; d__Bacteria; p__Actinobacteria; c__Actinomycetia (high G+C Gram-positive bacteria); o__Corynebacteriales; f__Mycobacteriaceae; g__Mycobacterium; s__Mycobacterium diernhoferi
tr|A0A1Q8HT79|A0A1Q8HT79_9ACTO	r__Root; d__Bacteria; p__Actinobacteria; c__Actinomycetia (high G+C Gram-positive bacteria); o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__Actinomyces oris
tr|A0A1R3XXJ3|A0A1R3XXJ3_MYCBO	r__Root; d__Bacteria; p__Actinobacteria; c__Actinomycetia (high G+C Gram-positive bacteria); o__Corynebacteriales; f__Mycobacteriaceae; g__Mycobacterium; s__Mycobacterium tuberculosis
tr|A0A1R4ED26|A0A1R4ED26_9GAMM	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Moraxellales; f__Moraxellaceae; g__Psychrobacter; s__Psychrobacter pasteurii
tr|A0A1R4GEU5|A0A1R4GEU5_9GAMM	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Moraxellales; f__Moraxellaceae; g__Psychrobacter; s__Psychrobacter piechaudii
tr|A0A1S9ZZ67|A0A1S9ZZ67_MORBO	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Moraxellales; f__Moraxellaceae; g__Moraxella; s__Moraxella bovis
tr|A0A1V0GXB5|A0A1V0GXB5_9RHOB	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Paracoccus; s__Paracoccus yeei
